iso_code,country,year,biofuel_elec_per_capita,biofuel_consumption,biofuel_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_generation,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,renewables_electricity,solar_electricity,wind_electricity,energy_per_gdp,energy_per_capita,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_consumption,renewables_energy_per_capita,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
KWT,Kuwait,1989,0,0,0,0,0,0,0,0,21.085,0,0,0,0,0,0,0,0,0,0,2.894,79766.844,166.952,79766.844,0,77.52,0,37037.774,77.52,37037.774,0,0,0,0,0,0,89.432,0,42729.07,794.325,379514.921,10074.056,2093000,166.952,0,0,0,0,0,0,0,0,0
KWT,Kuwait,1999,0,0,0,0,0,0,0,0,31.576,0,0,0,0,0,0,0,0,0,0,2.886,112714.113,220.018,112714.113,0,82.536,0,42282.821,82.536,42282.821,0,0,0,0,0,0,137.482,0,70431.292,1190.794,610037.929,16176.23,1952000,220.018,0,0,0,0,0,0,0,0,0
KWT,Kuwait,2009,0,0,0,0,0,0,0,0,50.023,0,0,50.023,50.023,0,0,0,0,0,0,1.942,128064.343,361.27,128064.343,17732.379,118.461,17732.379,41992.636,109.146,38690.389,0,0,0,0,0,0,242.808,0,86071.707,1405.282,498150.125,17732.379,2821000,361.27,0,0,0,0,0,0,0,0,0
KWT,Kuwait,2019,0,0,0,2.11,0,501.479,0,0,71.536,0,0,71.378,71.378,0,0,0,0.158,0.14,0.018,0,108127.063,454.495,108032.964,16966.4,235.162,16966.4,55897.845,183.974,43730.383,0,0,0,0,0,0,217.223,0,51633.64,1672.324,397509.844,17003.957,4207000,454.891,37.556,0.396,94.099,0.352,33.278,83.787,0.043,4.279,10.312
KGZ,Kyrgyzstan,1999,0,0,0,0,0,0,1.922,395.291,0,0,0,0,0,0,0,0,0,0,0,6.964,14003.152,0,0,0,0,0,0,0.108,22.312,0,0,0,0,0,0,0,0,0,0.994,204.505,0,4861000,68.069,0,0,0,0,0,0,0,0,0
KGZ,Kyrgyzstan,2009,0,0,0,0,142.04,0,2.797,524.276,10.929,0,0.758,0.814,0,10.115,0,0.056,10.115,0,0,3.549,11790.772,0,0,152.577,0,0,0,0.167,31.308,0,1895.97,0,0,0,0,0,10.537,0,0.63,118.003,2048.547,5335000,62.904,1895.97,0,0,0,0,0,0,0,0
KGZ,Kyrgyzstan,2019,0,0,0,0,164.624,0,0,0,14.84,0,1.056,1.135,0,13.706,0,0.078,13.706,0,0,0,0,0,0,176.836,0,0,0,0,0,0,2136.153,0,0,0,0,0,12.212,0,0,0,2312.989,6416000,0,2136.153,0,0,0,0,0,0,0,0
LAO,Laos,1989,0,0,0,0,0,0,0.005,1.176,0,0,0,0,0,0,0,0,0,0,0,0.479,694.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4139000,2.872,0,0,0,0,0,0,0,0,0
LAO,Laos,1999,0,0,0,0,0,0,0.384,73.344,0,0,0,0,0,0,0,0,0,0,0,0.786,1581.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5235000,8.277,0,0,0,0,0,0,0,0,0
LAO,Laos,2009,0,0,0,0,0,0,2.767,449.97,3.37,0,0,0,0,3.37,0,0,3.37,0,0,0.844,3089.124,0,0,0,0,0,0,0,0,0,548.057,0,0,0,0,0,0,0,0,0,548.057,6149000,18.995,548.057,0,0,0,0,0,0,0,0
LAO,Laos,2019,8.183,0,0,0,2002.51,0,0,0,33.765,0.059,14.356,14.356,0,19.33,0,0,19.409,0.02,0,0,0,0,0,2002.51,0,0,0,0,0,0,2696.331,0,0,0,0,0,0,0,0,0,4709.814,7169000,0,2707.305,0,0,0,2.79,0,0,0,0
LVA,Latvia,1989,0,0,0,7.997,0,3001.8,0,0,5.801,0,0,0,0,3.606,0,0,3.606,0,0,2.319,31678.18,74.373,27917.927,0,24.72,0,9279.383,0,0,10.017,1353.69,3760.253,0,0,0,41.656,0,15636.744,0,0,2177.553,2664000,84.391,1353.69,10.017,3760.253,0,0,0,0,0,0
LVA,Latvia,1999,0,0,0,1.484,0,616.275,0,0,4.11,0,0,0,0,2.757,0,0,2.759,0,0.002,1.568,15822.202,30.436,12639.522,0,10.515,0,4366.543,0,0,7.658,1144.934,3180.374,0,0,0,18.437,0,7656.705,0,0,1706.811,2408000,38.1,1145.764,7.664,3182.681,0,0,0,0.006,0.831,2.307
LVA,Latvia,2009,22.32,0,0,0.997,0.932,464.658,0,0,5.568,0.048,0.002,2.013,2.007,3.457,0,0.004,3.555,0,0.05,1.227,20148.78,33.844,15777.985,938.462,14.452,935.664,6737.393,0,0,9.069,1611.703,4228.111,0,0,0,18.395,1.865,8575.934,0,0,2595.835,2145000,43.219,1657.374,9.321,4345.524,0,0,0,0.126,23.352,58.707
LVA,Latvia,2019,459.972,0,0,0.849,0.18,445.197,0,0,6.463,0.877,0,3.329,3.328,2.108,0,0,3.135,0.001,0.148,0,23136.925,35.677,18708.699,1745.561,13.119,1745.381,6879.332,0,0,5.219,1105.403,2736.906,0,0,0,21.71,0,11384.17,0,0,3389.26,1907000,44.122,1643.699,8.021,4206.245,0,0.668,0,0.383,77.656,200.722
LBN,Lebanon,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.332,8107.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2726000,22.1,0,0,0,0,0,0,0,0,0
LBN,Lebanon,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.558,17556.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3748000,65.801,0,0,0,0,0,0,0,0,0
LBN,Lebanon,2009,0,0,0,0,0,0,0,0,12.976,0,0,12.36,5.612,0.616,0,6.748,0.616,0,0,1.114,16805.373,0,0,2568.057,0,1166.002,0,0,0,0,127.987,0,0,0,0,0,1402.055,0,0,0,2696.044,4813000,80.884,127.987,0,0,0,0,0,0,0,0
LBN,Lebanon,2019,0,0,0,0,0,0,0,0,20.789,0,0,20.402,9.263,0.301,0,11.139,0.387,0.08,0.006,0,0,0,0,2975.798,0,1351.133,0,0,0,0,43.956,0,0,0,0,0,1624.665,0,0,0,3032.298,6856000,0,56.499,0,0,0,11.669,0,0,0.875,0
LSO,Lesotho,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,413.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1667000,0.689,0,0,0,0,0,0,0,0,0
LSO,Lesotho,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,636.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020000,1.286,0,0,0,0,0,0,0,0,0
LSO,Lesotho,2009,0,0,0,0,0,0,0,0,0.648,0,0,0,0,0.648,0,0,0.648,0,0,0.829,2006.997,0,0,0,0,0,0,0,0,0,325.628,0,0,0,0,0,0,0,0,0,325.628,1990000,3.994,325.628,0,0,0,0,0,0,0,0
LSO,Lesotho,2019,0,0,0,0,0,0,0,0,0.542,0,0,0,0,0.541,0,0,0.542,0.001,0,0,0,0,0,0,0,0,0,0,0,0,254.511,0,0,0,0,0,0,0,0,0,254.981,2125000,0,254.981,0,0,0,0.471,0,0,0,0
LBR,Liberia,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.391,2342.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2106000,4.934,0,0,0,0,0,0,0,0,0
LBR,Liberia,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,622.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700000,1.68,0,0,0,0,0,0,0,0,0
LBR,Liberia,2009,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0.25,0,0,0,0.709,570.27,0,0,66.596,0,0,0,0,0,0,0,0,0,0,0,0,66.596,0,0,0,66.596,3754000,2.141,0,0,0,0,0,0,0,0,0
LBR,Liberia,2019,0,0,0,0,0,0,0,0,0.4,0,0,0.396,0,0,0,0.396,0.004,0.004,0,0,0,0,0,80.278,0,0,0,0,0,0,0,0,0,0,0,0,80.278,0,0,0,81.088,4937000,0,0.81,0,0,0,0.81,0,0,0,0
LBY,Libya,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402000,0,0,0,0,0,0,0,0,0,0
LBY,Libya,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715.089,839084.873,0,2044000,0,0,0,0,0,0,0,0,0,0
LBY,Libya,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.458,20812.9,0,0,0,0,0,0,0,0,0,1173.582,378941.674,0,3097000,0,0,0,0,0,0,0,0,0,0
LBY,Libya,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.511,32577.199,0,0,0,0,0,0,64.6,14922.627,0,0,0,0,0,0,0,0,0,637.279,147211.697,0,4329000,141.027,0,0,0,0,0,0,0,0,0
LBY,Libya,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,29753.754,0,0,0,0,0,0,49.4,9363.161,0,0,0,0,0,0,0,0,0,777.699,147403.165,0,5276000,156.981,0,0,0,0,0,0,0,0,0
LBY,Libya,2009,0,0,0,0,0,0,0,0,29.182,0,0,29.182,27.474,0,0,1.708,0,0,0,1.36,40791.806,0,0,4757.418,0,4478.922,0,151.05,24625.06,0,0,0,0,0,0,0,278.496,0,948.63,154651.061,4757.418,6134000,250.217,0,0,0,0,0,0,0,0,0
LBY,Libya,2019,0,0,0,0,0,0,0,0,31.075,0,0,31.067,29.532,0,0,1.535,0.008,0.008,0,0,0,0,0,4584.136,0,4357.607,0,94.346,13921.549,0,0,0,0,0,0,0,226.528,0,671.056,99019.587,4585.316,6777000,0,1.18,0,0,0,1.18,0,0,0,0
LTU,Lithuania,1989,0,0,0,10.206,0,2771.03,0,0,29.158,0,0,0,0,0.384,16.652,0,0.384,0,0,4.257,53627.207,150.185,40777.778,0,47.241,0,12826.699,0,0,1.068,104.395,289.987,46.256,4521.395,12559.442,92.738,0,25180.048,0,0,7916.916,3683000,197.509,104.395,1.068,289.987,0,0,0,0,0,0
LTU,Lithuania,1999,0,0,0,1.578,0,447.207,0,0,13.535,0,0,0,0,0.414,9.862,0,0.414,0,0,2.428,24826.431,59.068,16737.889,0,21.084,0,5974.509,0,0,1.15,117.314,325.872,27.394,2794.559,7762.671,36.406,0,10316.173,0,0,3835.364,3529000,87.612,117.314,1.15,325.872,0,0,0,0,0,0
LTU,Lithuania,2009,32.237,0,0,1.957,0,618.039,0,0,14.372,0.102,0,2.836,2.101,0.424,10.852,0.735,0.684,0,0.158,1.634,27934.129,57.625,18195.474,895.485,25.372,663.404,8011.376,0,0,1.113,133.927,351.479,28.471,3426.587,8990.006,30.296,232.081,9566.059,0,0,4538.025,3167000,88.467,215.953,1.794,566.607,0,0,0,0.414,49.788,130.635
LTU,Lithuania,2019,205.961,0,0,2.37,0,858.74,0,0,3.106,0.568,0,0.666,0.469,0.353,0,0.197,2.439,0.09,1.428,0,24641.049,62.286,22567.531,241.401,21.572,170.044,7815.789,0,0,0.857,127.826,310.424,0,0,0,38.345,71.357,13893.002,0,0,1125.263,2760000,68.009,883.862,6.039,2188.223,0.223,32.712,80.746,3.613,517.362,1308.986
LUX,Luxembourg,1969,0,0,0,30.556,0,90400.957,0,0,0,0,0,0,0,0,0,0,0,0,0,5.812,135816.523,45.689,135175.522,0,0.029,0,86.539,0,0,0.217,0,641.001,0,0,0,15.105,0,44688.026,0,0,0,338000,45.906,0,0.217,641.001,0,0,0,0,0,0
LUX,Luxembourg,1979,0,0,0,21.391,0,58928.584,0,0,0,0,0,0,0,0,0,0,0,0,0,4.676,116372.279,41.972,115624.988,0,5.056,0,13927.177,0,0,0.227,0,624.855,0,0,0,15.525,0,42769.227,0,0,0,363000,42.243,0,0.271,747.292,0,0,0,0,0,0
LUX,Luxembourg,1989,0,0,0,13.181,0,34871.567,0,0,1.38,0,0,0,0,0.07,0,0,0.089,0,0,2.634,92848.105,34.849,92193.606,0,4.231,0,11193.472,0,0,0.195,185.354,514.874,0,0,0,17.437,0,46128.567,0,0,3651.627,378000,35.097,235.619,0.247,654.498,0,0,0,0,0,0
LUX,Luxembourg,1999,0,0,0,1.156,0,2682.188,0,0,1.022,0,0,0,0,0.085,0,0,0.122,0,0.018,1.379,80819.976,34.495,80034.657,0,7.599,0,17632.176,0,0,0.236,197.216,547.822,0,0,0,25.739,0,59720.293,0,0,2371.248,431000,34.833,282.715,0.338,785.319,0,0,0,0.05,41.763,116.009
LUX,Luxembourg,2009,157.314,0,0,0.778,0,1565.488,0,0,3.152,0.078,0,2.884,2.842,0.106,0,0.041,0.268,0.02,0.063,1.724,95607.461,46.341,93241.587,5802.211,12.938,5718.755,26032.089,0,0,0.278,212.956,558.681,0,0,0,32.625,83.457,65644.01,0,0,6341.068,497000,47.517,538.857,0.703,1413.67,0.053,40.877,107.24,0.167,127.71,335.043
LUX,Luxembourg,2019,352.925,0,0,0.65,0,1054.766,0,0,0.957,0.217,0,0.272,0.195,0.093,0,0.077,0.684,0.12,0.255,0,76658.118,43.886,71243.909,442.294,7.955,316.998,12913.781,0,0,0.263,150.614,426.631,0,0,0,35.282,125.295,57275.362,0,0,1553.463,616000,47.221,1111.169,1.918,3113.266,0.298,194.359,484.429,0.661,413.271,1072.408
MAC,Macau,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.189,0,0,0,0,0,0,0,0,0
MAC,Macau,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94,0,0,0,0,0,0,0,0,0
MAC,Macau,2009,0,0,0,0,0,0,0,0,1.378,0,0,1.378,0,0,0,1.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.719,0,0,0,0,0,0,0,0,0
MAC,Macau,2019,0,0,0,0,0,0,0,0,0.78,0,0,0.78,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,Madagascar,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4980000,0,0,0,0,0,0,0,0,0,0
MDG,Madagascar,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6402000,0,0,0,0,0,0,0,0,0,0
MDG,Madagascar,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8470000,0,0,0,0,0,0,0,0,0,0
MDG,Madagascar,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445,434.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11269000,4.898,0,0,0,0,0,0,0,0,0
MDG,Madagascar,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459,441.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15283000,6.749,0,0,0,0,0,0,0,0,0
MDG,Madagascar,2009,0,0,0,0,13.149,0,0,0,1.235,0,0.27,0.501,0.067,0.734,0,0.164,0.734,0,0,0.396,467.41,0,0,24.357,0,3.24,0,0,0,0,35.685,0,0,0,0,0,7.967,0,0,0,60.042,20569000,9.614,35.685,0,0,0,0,0,0,0,0
MDG,Madagascar,2019,1.1,0,0,0,26.544,0,0,0,2.348,0.03,0.716,1.326,0.176,0.969,0,0.434,1.022,0.023,0,0,0,0,0,49.169,0,6.541,0,0,0,0,35.926,0,0,0,0,0,16.084,0,0,0,87.066,26969000,0,37.897,0,0,0,0.853,0,0,0.019,0
MWI,Malawi,1989,0,0,0,0,0,0,0.388,42.716,0,0,0,0,0,0,0,0,0,0,0,0.47,456.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9076000,4.146,0,0,0,0,0,0,0,0,0
MWI,Malawi,1999,0,0,0,0,0,0,0.463,42.62,0,0,0,0,0,0,0,0,0,0,0,0.612,571.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10854000,6.202,0,0,0,0,0,0,0,0,0
MWI,Malawi,2009,3.256,0,0,0,0,0,0.432,30.548,1.714,0.046,0,0.18,0.18,1.488,0,0,1.534,0,0,0.52,548.243,0,0,12.741,0,12.741,0,0,0,0,105.323,0,0,0,0,0,0,0,0,0,121.319,14128000,7.746,108.579,0,0,0,0,0,0,0,0
MWI,Malawi,2019,2.942,0,0,0,0,0,0,0,1.434,0.055,0,0.172,0.172,1.157,0,0,1.262,0.05,0,0,0,0,0,9.233,0,9.233,0,0,0,0,62.095,0,0,0,0,0,0,0,0,0,76.953,18629000,0,67.72,0,0,0,2.684,0,0,0,0
MYS,Malaysia,1959,0,0,0,0,0,0,0.627,79.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651,82.336,0,7910000,0,0,0,0,0,0,0,0,0,0
MYS,Malaysia,1969,0,0,0,0.174,0,16.537,0,0,0,0,0,0,0,0,0,0,0,0,0,1.006,3453.121,33.61,3186.113,0,0,0,0,0,0,2.817,0,267.008,0,0,0,33.436,0,3169.576,4.992,473.266,0,10549000,36.427,0,2.817,267.008,0,0,0,0,0,0
MYS,Malaysia,1979,0,0,0,0.395,0,29.377,0,0,0,0,0,0,0,0,0,0,0,0,0,1.363,8796.896,115.341,8569.158,0,29.249,0,2173.066,29.354,2180.842,3.065,0,227.738,0,0,0,85.696,0,6366.714,156.431,11621.915,0,13460000,118.406,0,3.065,227.738,0,0,0,0,0,0
MYS,Malaysia,1989,0,0,0,13.921,123.852,794.177,0,0,21.515,0,2.171,16.27,4.087,5.295,0,10.012,5.295,0,0,1.793,13601.606,223.715,12762.588,928.176,83.515,233.156,4764.396,181.951,10380.027,14.707,302.046,839.018,0,0,0,126.279,571.168,7204.015,324.802,18529.407,1227.395,17529000,238.423,302.046,14.707,839.018,0,0,0,0,0,0
MYS,Malaysia,1999,0,0,0,22.547,199.55,994.975,0,0,68.17,0,4.522,60.618,51.129,7.552,0,4.967,7.552,0,0,2.259,24120.763,525.623,23195.041,2674.979,232.647,2256.242,10266.392,422.274,18634.394,20.978,333.26,925.722,0,0,0,270.429,219.187,11933.674,376.354,16608.002,3008.239,22661000,546.601,333.26,20.978,925.722,0,0,0,0,0,0
MYS,Malaysia,2009,42.113,0,0,123.463,1276.331,4451.522,0,0,109.467,1.168,35.399,101.4,63.33,6.889,0,2.671,8.067,0.01,0,1.994,32565.279,881.416,31779.901,3656.03,400.224,2283.391,14430.269,661.657,23856.406,18.076,248.387,651.726,0,0,0,357.729,96.308,12898.11,369.245,13313.311,3946.89,27735000,903.198,290.86,21.731,783.525,0,0.361,0,0,0,0
MYS,Malaysia,2019,48.586,0,0,249.354,2092.822,7804.501,0,0,162.834,1.552,66.866,133.752,64.454,26.73,0,2.433,29.082,0.8,0,0,37053.569,1108.253,34687.091,4186.291,422.883,2017.333,13235.766,788.102,24666.735,66.97,836.62,2096.098,0,0,0,436.016,76.136,13646.824,346.375,10841.152,5096.536,31950000,1183.862,910.245,71.139,2226.571,1.965,25.039,61.515,0,0,0
MDV,Maldives,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1607.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217000,0.349,0,0,0,0,0,0,0,0,0
MDV,Maldives,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4950.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274000,1.356,0,0,0,0,0,0,0,0,0
MDV,Maldives,2009,0,0,0,0,0,0,0,0,0.282,0,0,0.28,0,0,0,0.28,0.002,0,0.002,0,12702.929,0,0,793.201,0,0,0,0,0,0,0,0,0,0,0,0,793.201,0,0,0,798.952,353000,4.484,5.751,0,0,0,0.085,0,0,5.666,0
MDV,Maldives,2019,0,0,0,0,0,0,0,0,0.623,0,0,0.62,0,0,0,0.62,0.002,0,0.002,0,0,0,0,1168.236,0,0,0,0,0,0,0,0,0,0,0,0,1168.236,0,0,0,1172.944,531000,0,4.708,0,0,0,0,0,0,4.708,0
MLI,Mali,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444,290.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8297000,2.406,0,0,0,0,0,0,0,0,0
MLI,Mali,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297,271.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10643000,2.886,0,0,0,0,0,0,0,0,0
MLI,Mali,2009,0,0,0,0,0,0,0,0,1.123,0,0,0.451,0,0.672,0,0.451,0.672,0,0,0.599,811.947,0,0,30.931,0,0,0,0,0,0,46.087,0,0,0,0,0,30.931,0,0,0,77.018,14581000,11.839,46.087,0,0,0,0,0,0,0,0
MLI,Mali,2019,2.645,0,0,0,0,0,0,0,3.933,0.052,0,2.406,0,1.443,0,2.406,1.527,0.032,0,0,0,0,0,122.397,0,0,0,0,0,0,73.41,0,0,0,0,0,122.397,0,0,0,200.08,19658000,0,77.683,0,0,0,1.628,0,0,0,0
MLT,Malta,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.878,23665.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359000,8.496,0,0,0,0,0,0,0,0,0
MLT,Malta,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.623,32363.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391000,12.654,0,0,0,0,0,0,0,0,0
MLT,Malta,2009,0,0,0,0,0,0,0,0,2.168,0,0,2.168,0,0,0,2.168,0,0,0,2.5,61822.525,0,0,5262.136,0,0,0,0,0,0,0,0,0,0,0,0,5262.136,0,0,0,5262.136,412000,25.471,0,0,0,0,0,0,0,0,0
MLT,Malta,2019,20.345,0,0,0,0,0,0,0,1.962,0.009,0,1.763,1.745,0,0,0.018,0.199,0.19,0,0,0,0,0,4007.92,0,3966.775,0,0,0,0,0,0,0,0,0,0,41.145,0,0,0,4459.252,440000,0,451.332,0,0,0,430.855,0,0,0.132,0
MTQ,Martinique,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16497.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355000,5.856,0,0,0,0,0,0,0,0,0
MTQ,Martinique,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21081.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384000,8.095,0,0,0,0,0,0,0,0,0
MTQ,Martinique,2009,78.086,0,0,0,0,0,0,0,1.589,0.031,0,1.556,0,0,0,1.556,0.033,0,0.002,0,24886.126,0,0,3919.395,0,0,0,0,0,0,0,0,0,0,0,0,3919.395,0,0,0,4002.519,397000,9.88,83.123,0,0,0,0,0,0,5.038,0
MTQ,Martinique,2019,296.096,0,0,0,0,0,0,0,1.578,0.111,0,1.461,0,0,0,1.461,0.117,0,0.006,0,0,0,0,3885.638,0,0,0,0,0,0,0,0,0,0,0,0,3885.638,0,0,0,4197.16,376000,0,311.521,0,0,0,0,0,0,15.426,0
MRT,Mauritania,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285,2239.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982000,4.44,0,0,0,0,0,0,0,0,0
MRT,Mauritania,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.985,5551.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562000,14.223,0,0,0,0,0,0,0,0,0
MRT,Mauritania,2009,0,0,0,0,0,0,0,0,0.58,0,0,0.47,0.223,0.11,0,0.247,0.11,0,0,1.108,2602.379,0,0,138.52,0,65.752,0,0,0,0,32.42,0,0,0,0,0,72.768,0,0,0,170.94,3393000,8.83,32.42,0,0,0,0,0,0,0,0
MRT,Mauritania,2019,0,0,0,0,0,0,0,0,0.856,0,0,0.408,0.194,0.2,0,0.214,0.448,0.144,0.104,0,0,0,0,90.146,0,42.79,0,0,0,0,44.189,0,0,0,0,0,47.356,0,0,0,189.196,4526000,0,99.05,0,0,0,31.816,0,0,23.045,0
MUS,Mauritius,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712,6829.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046000,7.144,0,0,0,0,0,0,0,0,0
MUS,Mauritius,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682,10046.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176000,11.815,0,0,0,0,0,0,0,0,0
MUS,Mauritius,2009,389.871,0,0,0,461.558,0,0,0,2.457,0.485,0.574,1.85,0,0.121,0,1.276,0.607,0,0.001,0.982,15697.437,0,0,1487.452,0,0,0,0,0,0,97.267,0,0,0,0,0,1025.894,0,0,0,1975.394,1244000,19.528,487.942,0,0,0,0,0,0,0.804,0
MUS,Mauritius,2019,343.832,0,0,0,583.059,0,0,0,3.023,0.437,0.74,2.386,0,0.125,0,1.646,0.636,0.06,0.015,0,0,0,0,1879.013,0,0,0,0,0,0,98.163,0,0,0,0,0,1295.954,0,0,0,2380.063,1270000,0,501.05,0,0,0,47.244,0,0,11.811,0
MEX,Mexico,1959,0,0,0,0,0,0,9.219,251.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.526,1489.289,0,0,0,0,0,0,0,0,0,157.191,4293.434,0,36612000,0,0,0,0,0,0,0,0,0,0
